duty_cycle	index_2d	index_1d	kerr_rotation	file_index	run_id	probe_delay	wavelength	voltage	b_external	kerr_offset
0.5	1	22	0.017758500000002897	1	0	-160.0	836.17	2.0	-156.0	-13.152661499999999
0.5	1	23	-0.0948014999999991	1	0	-160.0	836.17	2.0	-154.0	-13.152661499999999
0.5	1	24	-0.039861499999998884	1	0	-160.0	836.17	2.0	-152.0	-13.152661499999999
0.5	1	25	0.031508500000002826	1	0	-160.0	836.17	2.0	-150.0	-13.152661499999999
0.5	1	26	0.0004185000000003214	1	0	-160.0	836.17	2.0	-148.0	-13.152661499999999
0.5	1	27	-0.04867149999999931	1	0	-160.0	836.17	2.0	-146.0	-13.152661499999999
0.5	1	28	0.1092285000000004	1	0	-160.0	836.17	2.0	-144.0	-13.152661499999999
0.5	1	29	0.156838500000001	1	0	-160.0	836.17	2.0	-142.0	-13.152661499999999
0.5	1	30	0.1269285	1	0	-160.0	836.17	2.0	-140.0	-13.152661499999999
0.5	1	31	0.011578500000000602	1	0	-160.0	836.17	2.0	-138.0	-13.152661499999999
0.5	1	32	-0.03008149999999965	1	0	-160.0	836.17	2.0	-136.0	-13.152661499999999
0.5	1	33	-0.03401149999999831	1	0	-160.0	836.17	2.0	-134.0	-13.152661499999999
0.5	1	34	-0.061831499999998485	1	0	-160.0	836.17	2.0	-132.0	-13.152661499999999
0.5	1	35	-0.03702149999999982	1	0	-160.0	836.17	2.0	-130.0	-13.152661499999999
0.5	1	36	-0.10006149999999892	1	0	-160.0	836.17	2.0	-128.0	-13.152661499999999
0.5	1	37	-0.0067014999999983615	1	0	-160.0	836.17	2.0	-126.0	-13.152661499999999
0.5	1	38	-0.06319149999999851	1	0	-160.0	836.17	2.0	-124.0	-13.152661499999999
0.5	1	39	-0.057301499999997674	1	0	-160.0	836.17	2.0	-122.0	-13.152661499999999
0.5	1	40	0.10348850000000098	1	0	-160.0	836.17	2.0	-120.0	-13.152661499999999
